"","penalty_fn","reps","variable","value","penalty_fraction","statistic","timeseries"
"5296","L1",16,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5297","L2",16,"harvest.autocorrelation",0.462536435452115,0.894736842105263,"autocor","harvest"
"5298","fixed",16,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5299","L1",17,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5300","L2",17,"harvest.autocorrelation",0.397678729732856,0.894736842105263,"autocor","harvest"
"5301","fixed",17,"harvest.autocorrelation",-0.0177374532558899,0.894736842105263,"autocor","harvest"
"5302","L1",18,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5303","L2",18,"harvest.autocorrelation",0.286131535040532,0.894736842105263,"autocor","harvest"
"5304","fixed",18,"harvest.autocorrelation",-0.283544561941547,0.894736842105263,"autocor","harvest"
"5305","L1",19,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5306","L2",19,"harvest.autocorrelation",0.331616217244842,0.894736842105263,"autocor","harvest"
"5307","fixed",19,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5308","L1",20,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5309","L2",20,"harvest.autocorrelation",0.260716298944793,0.894736842105263,"autocor","harvest"
"5310","fixed",20,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5311","L1",21,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5312","L2",21,"harvest.autocorrelation",0.314968524481377,0.894736842105263,"autocor","harvest"
"5313","fixed",21,"harvest.autocorrelation",-0.198124951877389,0.894736842105263,"autocor","harvest"
"5314","L1",22,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5315","L2",22,"harvest.autocorrelation",0.435968142933746,0.894736842105263,"autocor","harvest"
"5316","fixed",22,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5317","L1",23,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5318","L2",23,"harvest.autocorrelation",0.582172758355848,0.894736842105263,"autocor","harvest"
"5319","fixed",23,"harvest.autocorrelation",-0.124432068598086,0.894736842105263,"autocor","harvest"
"5320","L1",24,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5321","L2",24,"harvest.autocorrelation",0.40770701251286,0.894736842105263,"autocor","harvest"
"5322","fixed",24,"harvest.autocorrelation",-0.199902145099332,0.894736842105263,"autocor","harvest"
"5323","L1",25,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5324","L2",25,"harvest.autocorrelation",0.47589963622874,0.894736842105263,"autocor","harvest"
"5325","fixed",25,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5326","L1",26,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5327","L2",26,"harvest.autocorrelation",0.245262443304767,0.894736842105263,"autocor","harvest"
"5328","fixed",26,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5329","L1",27,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5330","L2",27,"harvest.autocorrelation",0.598734143843862,0.894736842105263,"autocor","harvest"
"5331","fixed",27,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5332","L1",28,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5333","L2",28,"harvest.autocorrelation",0.244954706236081,0.894736842105263,"autocor","harvest"
"5334","fixed",28,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5335","L1",29,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5336","L2",29,"harvest.autocorrelation",0.620809508588344,0.894736842105263,"autocor","harvest"
"5337","fixed",29,"harvest.autocorrelation",-0.200293197631416,0.894736842105263,"autocor","harvest"
"5338","L1",30,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5339","L2",30,"harvest.autocorrelation",0.236692629939731,0.894736842105263,"autocor","harvest"
"5340","fixed",30,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5341","L1",31,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5342","L2",31,"harvest.autocorrelation",0.793125212208974,0.894736842105263,"autocor","harvest"
"5343","fixed",31,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5344","L1",32,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5345","L2",32,"harvest.autocorrelation",0.356747007544352,0.894736842105263,"autocor","harvest"
"5346","fixed",32,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5347","L1",33,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5348","L2",33,"harvest.autocorrelation",0.462901642277218,0.894736842105263,"autocor","harvest"
"5349","fixed",33,"harvest.autocorrelation",-0.126886199123036,0.894736842105263,"autocor","harvest"
"5350","L1",34,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5351","L2",34,"harvest.autocorrelation",0.386377954715215,0.894736842105263,"autocor","harvest"
"5352","fixed",34,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5353","L1",35,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5354","L2",35,"harvest.autocorrelation",0.617945742386062,0.894736842105263,"autocor","harvest"
"5355","fixed",35,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5356","L1",36,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5357","L2",36,"harvest.autocorrelation",0.6288899447119,0.894736842105263,"autocor","harvest"
"5358","fixed",36,"harvest.autocorrelation",-0.198124951877389,0.894736842105263,"autocor","harvest"
"5359","L1",37,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5360","L2",37,"harvest.autocorrelation",0.62233646856373,0.894736842105263,"autocor","harvest"
"5361","fixed",37,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5362","L1",38,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5363","L2",38,"harvest.autocorrelation",0.678463355302677,0.894736842105263,"autocor","harvest"
"5364","fixed",38,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5365","L1",39,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5366","L2",39,"harvest.autocorrelation",0.406563936095431,0.894736842105263,"autocor","harvest"
"5367","fixed",39,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5368","L1",40,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5369","L2",40,"harvest.autocorrelation",0.336861519956962,0.894736842105263,"autocor","harvest"
"5370","fixed",40,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5371","L1",41,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5372","L2",41,"harvest.autocorrelation",0.514607773230147,0.894736842105263,"autocor","harvest"
"5373","fixed",41,"harvest.autocorrelation",-0.198124951877389,0.894736842105263,"autocor","harvest"
"5374","L1",42,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5375","L2",42,"harvest.autocorrelation",0.471719032654645,0.894736842105263,"autocor","harvest"
"5376","fixed",42,"harvest.autocorrelation",-0.126886199123036,0.894736842105263,"autocor","harvest"
"5377","L1",43,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5378","L2",43,"harvest.autocorrelation",0.518818654195845,0.894736842105263,"autocor","harvest"
"5379","fixed",43,"harvest.autocorrelation",-0.061756069036287,0.894736842105263,"autocor","harvest"
"5380","L1",44,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5381","L2",44,"harvest.autocorrelation",0.675679662112291,0.894736842105263,"autocor","harvest"
"5382","fixed",44,"harvest.autocorrelation",-0.200293197631416,0.894736842105263,"autocor","harvest"
"5383","L1",45,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5384","L2",45,"harvest.autocorrelation",0.139315841973646,0.894736842105263,"autocor","harvest"
"5385","fixed",45,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5386","L1",46,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5387","L2",46,"harvest.autocorrelation",0.691968490970748,0.894736842105263,"autocor","harvest"
"5388","fixed",46,"harvest.autocorrelation",-0.126886199123036,0.894736842105263,"autocor","harvest"
"5389","L1",47,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5390","L2",47,"harvest.autocorrelation",0.521392748367879,0.894736842105263,"autocor","harvest"
"5391","fixed",47,"harvest.autocorrelation",-0.00262464599650029,0.894736842105263,"autocor","harvest"
"5392","L1",48,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5393","L2",48,"harvest.autocorrelation",0.445846939439555,0.894736842105263,"autocor","harvest"
"5394","fixed",48,"harvest.autocorrelation",-0.126395462076529,0.894736842105263,"autocor","harvest"
"5395","L1",49,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5396","L2",49,"harvest.autocorrelation",0.306592177365167,0.894736842105263,"autocor","harvest"
"5397","fixed",49,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5398","L1",50,"harvest.autocorrelation",-0.00263157894736838,0.894736842105263,"autocor","harvest"
"5399","L2",50,"harvest.autocorrelation",0.103226564698293,0.894736842105263,"autocor","harvest"
"5400","fixed",50,"harvest.autocorrelation",-0.06106085270328,0.894736842105263,"autocor","harvest"
"5401","L1",1,"stock.variance",10.8774449506955,0.947368421052632,"variance","harvest"
"5402","L2",1,"stock.variance",4.26350206112447,0.947368421052632,"variance","harvest"
"5403","fixed",1,"stock.variance",4.23481525156431,0.947368421052632,"variance","harvest"
"5404","L1",2,"stock.variance",5.86293004904366,0.947368421052632,"variance","harvest"
"5405","L2",2,"stock.variance",8.36455617874398,0.947368421052632,"variance","harvest"
"5406","fixed",2,"stock.variance",7.85032846169187,0.947368421052632,"variance","harvest"
"5407","L1",3,"stock.variance",2.51903361602805,0.947368421052632,"variance","harvest"
"5408","L2",3,"stock.variance",7.59023651129221,0.947368421052632,"variance","harvest"
"5409","fixed",3,"stock.variance",5.37621227211374,0.947368421052632,"variance","harvest"
"5410","L1",4,"stock.variance",7.2821135158174,0.947368421052632,"variance","harvest"
"5411","L2",4,"stock.variance",3.99690721992892,0.947368421052632,"variance","harvest"
"5412","fixed",4,"stock.variance",6.15698881075112,0.947368421052632,"variance","harvest"
"5413","L1",5,"stock.variance",7.9751768492322,0.947368421052632,"variance","harvest"
"5414","L2",5,"stock.variance",2.8552281990166,0.947368421052632,"variance","harvest"
"5415","fixed",5,"stock.variance",6.45390900970577,0.947368421052632,"variance","harvest"
"5416","L1",6,"stock.variance",7.6173234959425,0.947368421052632,"variance","harvest"
"5417","L2",6,"stock.variance",2.61167979963762,0.947368421052632,"variance","harvest"
"5418","fixed",6,"stock.variance",9.29636588810799,0.947368421052632,"variance","harvest"
"5419","L1",7,"stock.variance",2.68490643330584,0.947368421052632,"variance","harvest"
"5420","L2",7,"stock.variance",2.66853916482245,0.947368421052632,"variance","harvest"
"5421","fixed",7,"stock.variance",8.38178311415713,0.947368421052632,"variance","harvest"
"5422","L1",8,"stock.variance",5.01527223115088,0.947368421052632,"variance","harvest"
"5423","L2",8,"stock.variance",7.74626485383325,0.947368421052632,"variance","harvest"
"5424","fixed",8,"stock.variance",5.69557955885145,0.947368421052632,"variance","harvest"
"5425","L1",9,"stock.variance",4.14562051396581,0.947368421052632,"variance","harvest"
"5426","L2",9,"stock.variance",5.21299255607016,0.947368421052632,"variance","harvest"
"5427","fixed",9,"stock.variance",8.25036618834754,0.947368421052632,"variance","harvest"
"5428","L1",10,"stock.variance",7.03526873605209,0.947368421052632,"variance","harvest"
"5429","L2",10,"stock.variance",4.75281281775866,0.947368421052632,"variance","harvest"
"5430","fixed",10,"stock.variance",8.04108049060725,0.947368421052632,"variance","harvest"
"5431","L1",11,"stock.variance",5.37581218609012,0.947368421052632,"variance","harvest"
"5432","L2",11,"stock.variance",3.56154420763676,0.947368421052632,"variance","harvest"
"5433","fixed",11,"stock.variance",6.41820874299395,0.947368421052632,"variance","harvest"
"5434","L1",12,"stock.variance",4.09917803938229,0.947368421052632,"variance","harvest"
"5435","L2",12,"stock.variance",10.6386112574606,0.947368421052632,"variance","harvest"
"5436","fixed",12,"stock.variance",5.67889502538018,0.947368421052632,"variance","harvest"
"5437","L1",13,"stock.variance",4.05851992018205,0.947368421052632,"variance","harvest"
"5438","L2",13,"stock.variance",8.57594092921029,0.947368421052632,"variance","harvest"
"5439","fixed",13,"stock.variance",6.90692730886337,0.947368421052632,"variance","harvest"
"5440","L1",14,"stock.variance",7.78632836032902,0.947368421052632,"variance","harvest"
"5441","L2",14,"stock.variance",3.77205624016392,0.947368421052632,"variance","harvest"
"5442","fixed",14,"stock.variance",5.84214377477451,0.947368421052632,"variance","harvest"
"5443","L1",15,"stock.variance",6.81986701803035,0.947368421052632,"variance","harvest"
"5444","L2",15,"stock.variance",8.60805819798494,0.947368421052632,"variance","harvest"
"5445","fixed",15,"stock.variance",6.64275850438597,0.947368421052632,"variance","harvest"
"5446","L1",16,"stock.variance",5.35694972244073,0.947368421052632,"variance","harvest"
"5447","L2",16,"stock.variance",3.62336314929922,0.947368421052632,"variance","harvest"
"5448","fixed",16,"stock.variance",8.21828457745654,0.947368421052632,"variance","harvest"
"5449","L1",17,"stock.variance",13.869395238223,0.947368421052632,"variance","harvest"
"5450","L2",17,"stock.variance",4.31359203411223,0.947368421052632,"variance","harvest"
"5451","fixed",17,"stock.variance",5.76757244121313,0.947368421052632,"variance","harvest"
"5452","L1",18,"stock.variance",7.31756741486832,0.947368421052632,"variance","harvest"
"5453","L2",18,"stock.variance",2.96445739151677,0.947368421052632,"variance","harvest"
"5454","fixed",18,"stock.variance",2.57482418933788,0.947368421052632,"variance","harvest"
"5455","L1",19,"stock.variance",6.61668709241818,0.947368421052632,"variance","harvest"
"5456","L2",19,"stock.variance",21.7482733601829,0.947368421052632,"variance","harvest"
"5457","fixed",19,"stock.variance",5.83605311819012,0.947368421052632,"variance","harvest"
"5458","L1",20,"stock.variance",3.90223506863105,0.947368421052632,"variance","harvest"
"5459","L2",20,"stock.variance",4.27412253141724,0.947368421052632,"variance","harvest"
"5460","fixed",20,"stock.variance",4.23190881491974,0.947368421052632,"variance","harvest"
"5461","L1",21,"stock.variance",14.4616665638217,0.947368421052632,"variance","harvest"
"5462","L2",21,"stock.variance",7.60376747023748,0.947368421052632,"variance","harvest"
"5463","fixed",21,"stock.variance",5.2821291896904,0.947368421052632,"variance","harvest"
"5464","L1",22,"stock.variance",9.44715563172663,0.947368421052632,"variance","harvest"
"5465","L2",22,"stock.variance",3.93824826997941,0.947368421052632,"variance","harvest"
"5466","fixed",22,"stock.variance",7.73251675409599,0.947368421052632,"variance","harvest"
"5467","L1",23,"stock.variance",6.26102081048001,0.947368421052632,"variance","harvest"
"5468","L2",23,"stock.variance",10.1184890199969,0.947368421052632,"variance","harvest"
"5469","fixed",23,"stock.variance",4.54000527980708,0.947368421052632,"variance","harvest"
"5470","L1",24,"stock.variance",4.79779744506497,0.947368421052632,"variance","harvest"
"5471","L2",24,"stock.variance",12.4752581249629,0.947368421052632,"variance","harvest"
"5472","fixed",24,"stock.variance",6.68786920679331,0.947368421052632,"variance","harvest"
"5473","L1",25,"stock.variance",7.540748284908,0.947368421052632,"variance","harvest"
"5474","L2",25,"stock.variance",3.02340370173464,0.947368421052632,"variance","harvest"
"5475","fixed",25,"stock.variance",6.09058054695174,0.947368421052632,"variance","harvest"
"5476","L1",26,"stock.variance",15.5730226070048,0.947368421052632,"variance","harvest"
"5477","L2",26,"stock.variance",8.16697972195096,0.947368421052632,"variance","harvest"
"5478","fixed",26,"stock.variance",7.2556801798733,0.947368421052632,"variance","harvest"
"5479","L1",27,"stock.variance",5.18977438677814,0.947368421052632,"variance","harvest"
"5480","L2",27,"stock.variance",7.33703394598226,0.947368421052632,"variance","harvest"
"5481","fixed",27,"stock.variance",5.6619974306042,0.947368421052632,"variance","harvest"
"5482","L1",28,"stock.variance",7.57936754208534,0.947368421052632,"variance","harvest"
"5483","L2",28,"stock.variance",4.92321228735502,0.947368421052632,"variance","harvest"
"5484","fixed",28,"stock.variance",3.58280358061812,0.947368421052632,"variance","harvest"
"5485","L1",29,"stock.variance",8.93504072067661,0.947368421052632,"variance","harvest"
"5486","L2",29,"stock.variance",6.94167550791133,0.947368421052632,"variance","harvest"
"5487","fixed",29,"stock.variance",7.56247980265394,0.947368421052632,"variance","harvest"
"5488","L1",30,"stock.variance",2.28610840896138,0.947368421052632,"variance","harvest"
"5489","L2",30,"stock.variance",3.23223512924362,0.947368421052632,"variance","harvest"
"5490","fixed",30,"stock.variance",5.25880936707268,0.947368421052632,"variance","harvest"
"5491","L1",31,"stock.variance",1.35802797494095,0.947368421052632,"variance","harvest"
"5492","L2",31,"stock.variance",26.0820917557511,0.947368421052632,"variance","harvest"
"5493","fixed",31,"stock.variance",5.33979877589523,0.947368421052632,"variance","harvest"
"5494","L1",32,"stock.variance",5.10560183263138,0.947368421052632,"variance","harvest"
"5495","L2",32,"stock.variance",8.26732056055929,0.947368421052632,"variance","harvest"
"5496","fixed",32,"stock.variance",5.79773675759246,0.947368421052632,"variance","harvest"
"5497","L1",33,"stock.variance",4.25051017489891,0.947368421052632,"variance","harvest"
"5498","L2",33,"stock.variance",3.76924109112433,0.947368421052632,"variance","harvest"
"5499","fixed",33,"stock.variance",8.71554595149467,0.947368421052632,"variance","harvest"
"5500","L1",34,"stock.variance",1.36229729000911,0.947368421052632,"variance","harvest"
"5501","L2",34,"stock.variance",3.40474671977471,0.947368421052632,"variance","harvest"
"5502","fixed",34,"stock.variance",9.037195950589,0.947368421052632,"variance","harvest"
"5503","L1",35,"stock.variance",2.11076442998806,0.947368421052632,"variance","harvest"
"5504","L2",35,"stock.variance",16.6315195891156,0.947368421052632,"variance","harvest"
"5505","fixed",35,"stock.variance",6.20006242779609,0.947368421052632,"variance","harvest"
"5506","L1",36,"stock.variance",5.9196969180931,0.947368421052632,"variance","harvest"
"5507","L2",36,"stock.variance",3.39434684659377,0.947368421052632,"variance","harvest"
"5508","fixed",36,"stock.variance",8.80243137860824,0.947368421052632,"variance","harvest"
"5509","L1",37,"stock.variance",8.26290919674386,0.947368421052632,"variance","harvest"
"5510","L2",37,"stock.variance",4.48964791879632,0.947368421052632,"variance","harvest"
"5511","fixed",37,"stock.variance",5.94799335135129,0.947368421052632,"variance","harvest"
"5512","L1",38,"stock.variance",14.223266058095,0.947368421052632,"variance","harvest"
"5513","L2",38,"stock.variance",8.81203119984638,0.947368421052632,"variance","harvest"
"5514","fixed",38,"stock.variance",7.77944648981964,0.947368421052632,"variance","harvest"
"5515","L1",39,"stock.variance",3.15953631601576,0.947368421052632,"variance","harvest"
"5516","L2",39,"stock.variance",15.6798017703561,0.947368421052632,"variance","harvest"
"5517","fixed",39,"stock.variance",5.41179060908271,0.947368421052632,"variance","harvest"
"5518","L1",40,"stock.variance",4.53983853871359,0.947368421052632,"variance","harvest"
"5519","L2",40,"stock.variance",3.25827549479687,0.947368421052632,"variance","harvest"
"5520","fixed",40,"stock.variance",4.46607235769839,0.947368421052632,"variance","harvest"
"5521","L1",41,"stock.variance",6.23075417331539,0.947368421052632,"variance","harvest"
"5522","L2",41,"stock.variance",2.67911080817086,0.947368421052632,"variance","harvest"
"5523","fixed",41,"stock.variance",8.69058157699373,0.947368421052632,"variance","harvest"
"5524","L1",42,"stock.variance",2.81259794777546,0.947368421052632,"variance","harvest"
"5525","L2",42,"stock.variance",2.45968214763132,0.947368421052632,"variance","harvest"
"5526","fixed",42,"stock.variance",5.38071692807973,0.947368421052632,"variance","harvest"
"5527","L1",43,"stock.variance",2.6678241240046,0.947368421052632,"variance","harvest"
"5528","L2",43,"stock.variance",2.48724861170811,0.947368421052632,"variance","harvest"
"5529","fixed",43,"stock.variance",5.70307648612024,0.947368421052632,"variance","harvest"
"5530","L1",44,"stock.variance",3.1592580810555,0.947368421052632,"variance","harvest"
"5531","L2",44,"stock.variance",1.58010520381921,0.947368421052632,"variance","harvest"
"5532","fixed",44,"stock.variance",5.28285858042055,0.947368421052632,"variance","harvest"
"5533","L1",45,"stock.variance",2.3728731308208,0.947368421052632,"variance","harvest"
"5534","L2",45,"stock.variance",2.87251865747571,0.947368421052632,"variance","harvest"
"5535","fixed",45,"stock.variance",7.75021334187499,0.947368421052632,"variance","harvest"
"5536","L1",46,"stock.variance",11.4996162946133,0.947368421052632,"variance","harvest"
"5537","L2",46,"stock.variance",2.83160430752844,0.947368421052632,"variance","harvest"
"5538","fixed",46,"stock.variance",5.31043605520081,0.947368421052632,"variance","harvest"
"5539","L1",47,"stock.variance",5.48490924011462,0.947368421052632,"variance","harvest"
"5540","L2",47,"stock.variance",6.59713058708353,0.947368421052632,"variance","harvest"
"5541","fixed",47,"stock.variance",5.44720832610276,0.947368421052632,"variance","harvest"
"5542","L1",48,"stock.variance",2.52003180978938,0.947368421052632,"variance","harvest"
"5543","L2",48,"stock.variance",4.69321021547388,0.947368421052632,"variance","harvest"
"5544","fixed",48,"stock.variance",6.3281743530441,0.947368421052632,"variance","harvest"
"5545","L1",49,"stock.variance",6.14473183136813,0.947368421052632,"variance","harvest"
"5546","L2",49,"stock.variance",3.70442910575266,0.947368421052632,"variance","harvest"
"5547","fixed",49,"stock.variance",8.15686001930278,0.947368421052632,"variance","harvest"
"5548","L1",50,"stock.variance",3.75792774284177,0.947368421052632,"variance","harvest"
"5549","L2",50,"stock.variance",5.47900741134495,0.947368421052632,"variance","harvest"
"5550","fixed",50,"stock.variance",4.28237336856842,0.947368421052632,"variance","harvest"
"5551","L1",1,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5552","L2",1,"harvest.autocorrelation",0.633165328445744,0.947368421052632,"autocor","harvest"
"5553","fixed",1,"harvest.autocorrelation",-0.061756069036287,0.947368421052632,"autocor","harvest"
"5554","L1",2,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5555","L2",2,"harvest.autocorrelation",0.536905231738651,0.947368421052632,"autocor","harvest"
"5556","fixed",2,"harvest.autocorrelation",-0.199902145099332,0.947368421052632,"autocor","harvest"
"5557","L1",3,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5558","L2",3,"harvest.autocorrelation",0.303037505774807,0.947368421052632,"autocor","harvest"
"5559","fixed",3,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5560","L1",4,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5561","L2",4,"harvest.autocorrelation",0.581933101491149,0.947368421052632,"autocor","harvest"
"5562","fixed",4,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5563","L1",5,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5564","L2",5,"harvest.autocorrelation",0.245262443304767,0.947368421052632,"autocor","harvest"
"5565","fixed",5,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5566","L1",6,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5567","L2",6,"harvest.autocorrelation",0.405448084536979,0.947368421052632,"autocor","harvest"
"5568","fixed",6,"harvest.autocorrelation",-0.199902145099332,0.947368421052632,"autocor","harvest"
"5569","L1",7,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5570","L2",7,"harvest.autocorrelation",0.316707977573418,0.947368421052632,"autocor","harvest"
"5571","fixed",7,"harvest.autocorrelation",0.1121577755033,0.947368421052632,"autocor","harvest"
"5572","L1",8,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5573","L2",8,"harvest.autocorrelation",0.524810527824973,0.947368421052632,"autocor","harvest"
"5574","fixed",8,"harvest.autocorrelation",-0.199902145099332,0.947368421052632,"autocor","harvest"
"5575","L1",9,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5576","L2",9,"harvest.autocorrelation",0.727875605800241,0.947368421052632,"autocor","harvest"
"5577","fixed",9,"harvest.autocorrelation",-0.199902145099332,0.947368421052632,"autocor","harvest"
"5578","L1",10,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5579","L2",10,"harvest.autocorrelation",0.245262443304767,0.947368421052632,"autocor","harvest"
"5580","fixed",10,"harvest.autocorrelation",-0.126886199123036,0.947368421052632,"autocor","harvest"
"5581","L1",11,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5582","L2",11,"harvest.autocorrelation",0.699478510771932,0.947368421052632,"autocor","harvest"
"5583","fixed",11,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5584","L1",12,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5585","L2",12,"harvest.autocorrelation",0.624375299411433,0.947368421052632,"autocor","harvest"
"5586","fixed",12,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5587","L1",13,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5588","L2",13,"harvest.autocorrelation",0.528581784795094,0.947368421052632,"autocor","harvest"
"5589","fixed",13,"harvest.autocorrelation",-0.126886199123036,0.947368421052632,"autocor","harvest"
"5590","L1",14,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5591","L2",14,"harvest.autocorrelation",0.284671888907446,0.947368421052632,"autocor","harvest"
"5592","fixed",14,"harvest.autocorrelation",-0.06106085270328,0.947368421052632,"autocor","harvest"
"5593","L1",15,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5594","L2",15,"harvest.autocorrelation",0.272843771583745,0.947368421052632,"autocor","harvest"
"5595","fixed",15,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5596","L1",16,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5597","L2",16,"harvest.autocorrelation",-0.32615683643429,0.947368421052632,"autocor","harvest"
"5598","fixed",16,"harvest.autocorrelation",-0.126395462076529,0.947368421052632,"autocor","harvest"
"5599","L1",17,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5600","L2",17,"harvest.autocorrelation",0.225600272720623,0.947368421052632,"autocor","harvest"
"5601","fixed",17,"harvest.autocorrelation",-0.126886199123036,0.947368421052632,"autocor","harvest"
"5602","L1",18,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
"5603","L2",18,"harvest.autocorrelation",0.262796304432864,0.947368421052632,"autocor","harvest"
"5604","fixed",18,"harvest.autocorrelation",-0.00262464599650029,0.947368421052632,"autocor","harvest"
"5605","L1",19,"harvest.autocorrelation",-0.00263157894736838,0.947368421052632,"autocor","harvest"
