"","time","replicate","penalty_fn","variable","stock"
"2114",7,"rep_19","fixed","alternate",5.2414999405757
"2115",8,"rep_19","fixed","alternate",7.31370615660468
"2116",9,"rep_19","fixed","alternate",6.21069712223603
"2117",10,"rep_19","fixed","alternate",6.74037583814297
"2118",11,"rep_19","fixed","alternate",7.28203977823591
"2119",12,"rep_19","fixed","alternate",7.96566008882122
"2120",13,"rep_19","fixed","alternate",6.99541028234944
"2121",14,"rep_19","fixed","alternate",8.27618697509736
"2122",15,"rep_19","fixed","alternate",5.31279028380704
"2123",16,"rep_19","fixed","alternate",7.17379361597755
"2124",17,"rep_19","fixed","alternate",7.12549394009757
"2125",18,"rep_19","fixed","alternate",6.65816934359183
"2126",19,"rep_19","fixed","alternate",9.91580687061436
"2127",20,"rep_19","fixed","alternate",5.3829341135646
"2128",21,"rep_19","fixed","alternate",5.5225092202429
"2129",22,"rep_19","fixed","alternate",8.61696643701489
"2130",23,"rep_19","fixed","alternate",4.36484499274409
"2131",24,"rep_19","fixed","alternate",5.36549928210845
"2132",25,"rep_19","fixed","alternate",7.88069982608892
"2133",26,"rep_19","fixed","alternate",5.24202356503572
"2134",27,"rep_19","fixed","alternate",6.92298845545249
"2135",28,"rep_19","fixed","alternate",7.51752383158427
"2136",29,"rep_19","fixed","alternate",10.4097024612776
"2137",30,"rep_19","fixed","alternate",3.210852675639
"2138",31,"rep_19","fixed","alternate",4.35560952347797
"2139",32,"rep_19","fixed","alternate",7.23521570388295
"2140",33,"rep_19","fixed","alternate",6.60424379184162
"2141",34,"rep_19","fixed","alternate",8.35258722232402
"2142",35,"rep_19","fixed","alternate",5.84271001922633
"2143",36,"rep_19","fixed","alternate",8.18125981493523
"2144",37,"rep_19","fixed","alternate",4.21232480172435
"2145",38,"rep_19","fixed","alternate",9.24731560023623
"2146",39,"rep_19","fixed","alternate",3.01968322632617
"2147",40,"rep_19","fixed","alternate",3.48698416854374
"2148",41,"rep_19","fixed","alternate",3.66038504048688
"2149",42,"rep_19","fixed","alternate",4.80715769055975
"2150",43,"rep_19","fixed","alternate",8.50994785090826
"2151",44,"rep_19","fixed","alternate",4.79721541364849
"2152",45,"rep_19","fixed","alternate",4.68319936192172
"2153",46,"rep_19","fixed","alternate",5.30616606194485
"2154",47,"rep_19","fixed","alternate",6.15499079561168
"2155",48,"rep_19","fixed","alternate",7.91575959380486
"2156",49,"rep_19","fixed","alternate",8.62070666667201
"2157",1,"rep_20","fixed","alternate",10
"2158",2,"rep_20","fixed","alternate",5.81588365465008
"2159",3,"rep_20","fixed","alternate",6.00313480634594
"2160",4,"rep_20","fixed","alternate",9.88553463131572
"2161",5,"rep_20","fixed","alternate",3.70351279842887
"2162",6,"rep_20","fixed","alternate",4.27703803605357
"2163",7,"rep_20","fixed","alternate",5.911617923098
"2164",8,"rep_20","fixed","alternate",3.83502119497363
"2165",9,"rep_20","fixed","alternate",4.04799372679452
"2166",10,"rep_20","fixed","alternate",4.59500186102636
"2167",11,"rep_20","fixed","alternate",5.00653037207582
"2168",12,"rep_20","fixed","alternate",5.97256822859197
"2169",13,"rep_20","fixed","alternate",6.68566992548095
"2170",14,"rep_20","fixed","alternate",6.62128646997978
"2171",15,"rep_20","fixed","alternate",9.71124393359358
"2172",16,"rep_20","fixed","alternate",3.4296045860037
"2173",17,"rep_20","fixed","alternate",4.01349831890787
"2174",18,"rep_20","fixed","alternate",6.07560682533664
"2175",19,"rep_20","fixed","alternate",7.02067805495156
"2176",20,"rep_20","fixed","alternate",7.2513595851059
"2177",21,"rep_20","fixed","alternate",7.73331421564139
"2178",22,"rep_20","fixed","alternate",6.56699974948898
"2179",23,"rep_20","fixed","alternate",7.19617131233871
"2180",24,"rep_20","fixed","alternate",8.6950196215504
"2181",25,"rep_20","fixed","alternate",5.87444543343137
"2182",26,"rep_20","fixed","alternate",6.48066273290479
"2183",27,"rep_20","fixed","alternate",5.46315356950923
"2184",28,"rep_20","fixed","alternate",5.70486832700326
"2185",29,"rep_20","fixed","alternate",5.28636854795627
"2186",30,"rep_20","fixed","alternate",3.81766229787475
"2187",31,"rep_20","fixed","alternate",4.24398897321604
"2188",32,"rep_20","fixed","alternate",5.01946571329857
"2189",33,"rep_20","fixed","alternate",8.25898269039445
"2190",34,"rep_20","fixed","alternate",7.52004166379836
"2191",35,"rep_20","fixed","alternate",8.50708084885953
"2192",36,"rep_20","fixed","alternate",4.22780594961838
"2193",37,"rep_20","fixed","alternate",3.60132980823255
"2194",38,"rep_20","fixed","alternate",3.80427297681558
"2195",39,"rep_20","fixed","alternate",6.13714139007591
"2196",40,"rep_20","fixed","alternate",7.16008578008992
"2197",41,"rep_20","fixed","alternate",8.15760430552291
"2198",42,"rep_20","fixed","alternate",5.13421426907067
"2199",43,"rep_20","fixed","alternate",4.49438536527247
"2200",44,"rep_20","fixed","alternate",6.14070571153741
"2201",45,"rep_20","fixed","alternate",6.53773233930919
"2202",46,"rep_20","fixed","alternate",5.98704909018535
"2203",47,"rep_20","fixed","alternate",6.92783203789691
"2204",48,"rep_20","fixed","alternate",9.03502887196697
"2205",49,"rep_20","fixed","alternate",8.35329818512982
"2206",1,"rep_16","L1","harvest_alt",6.36938775510204
"2207",2,"rep_16","L1","harvest_alt",0.01
"2208",3,"rep_16","L1","harvest_alt",0.01
"2209",4,"rep_16","L1","harvest_alt",4.24959183673469
"2210",5,"rep_16","L1","harvest_alt",0.01
"2211",6,"rep_16","L1","harvest_alt",0.01
"2212",7,"rep_16","L1","harvest_alt",0.01
"2213",8,"rep_16","L1","harvest_alt",0.01
"2214",9,"rep_16","L1","harvest_alt",0.499183673469388
"2215",10,"rep_16","L1","harvest_alt",4.90183673469388
"2216",11,"rep_16","L1","harvest_alt",0.01
"2217",12,"rep_16","L1","harvest_alt",5.71714285714286
"2218",13,"rep_16","L1","harvest_alt",0.01
"2219",14,"rep_16","L1","harvest_alt",0.01
"2220",15,"rep_16","L1","harvest_alt",4.24959183673469
"2221",16,"rep_16","L1","harvest_alt",0.01
"2222",17,"rep_16","L1","harvest_alt",0.01
"2223",18,"rep_16","L1","harvest_alt",0.01
"2224",19,"rep_16","L1","harvest_alt",3.76040816326531
"2225",20,"rep_16","L1","harvest_alt",0.01
"2226",21,"rep_16","L1","harvest_alt",1.64061224489796
"2227",22,"rep_16","L1","harvest_alt",0.01
"2228",23,"rep_16","L1","harvest_alt",0.01
"2229",24,"rep_16","L1","harvest_alt",0.01
"2230",25,"rep_16","L1","harvest_alt",5.71714285714286
"2231",26,"rep_16","L1","harvest_alt",0.01
"2232",27,"rep_16","L1","harvest_alt",0.01
"2233",28,"rep_16","L1","harvest_alt",5.71714285714286
"2234",29,"rep_16","L1","harvest_alt",0.01
"2235",30,"rep_16","L1","harvest_alt",3.10816326530612
"2236",31,"rep_16","L1","harvest_alt",0.01
"2237",32,"rep_16","L1","harvest_alt",0.01
"2238",33,"rep_16","L1","harvest_alt",0.988367346938776
"2239",34,"rep_16","L1","harvest_alt",0.499183673469388
"2240",35,"rep_16","L1","harvest_alt",0.01
"2241",36,"rep_16","L1","harvest_alt",0.01
"2242",37,"rep_16","L1","harvest_alt",0.499183673469388
"2243",38,"rep_16","L1","harvest_alt",3.76040816326531
"2244",39,"rep_16","L1","harvest_alt",0.01
"2245",40,"rep_16","L1","harvest_alt",0.499183673469388
"2246",41,"rep_16","L1","harvest_alt",0.01
"2247",42,"rep_16","L1","harvest_alt",0.01
"2248",43,"rep_16","L1","harvest_alt",6.53244897959184
"2249",44,"rep_16","L1","harvest_alt",0.01
"2250",45,"rep_16","L1","harvest_alt",0.01
"2251",46,"rep_16","L1","harvest_alt",0.01
"2252",47,"rep_16","L1","harvest_alt",0.662244897959184
"2253",48,"rep_16","L1","harvest_alt",1.15142857142857
"2254",49,"rep_16","L1","harvest_alt",8
"2255",1,"rep_17","L1","harvest_alt",6.36938775510204
"2256",2,"rep_17","L1","harvest_alt",0.01
"2257",3,"rep_17","L1","harvest_alt",0.01
"2258",4,"rep_17","L1","harvest_alt",0.01
"2259",5,"rep_17","L1","harvest_alt",0.01
"2260",6,"rep_17","L1","harvest_alt",0.988367346938776
"2261",7,"rep_17","L1","harvest_alt",0.499183673469388
"2262",8,"rep_17","L1","harvest_alt",4.90183673469388
"2263",9,"rep_17","L1","harvest_alt",0.988367346938776
"2264",10,"rep_17","L1","harvest_alt",1.64061224489796
"2265",11,"rep_17","L1","harvest_alt",0.988367346938776
"2266",12,"rep_17","L1","harvest_alt",4.90183673469388
"2267",13,"rep_17","L1","harvest_alt",0.01
"2268",14,"rep_17","L1","harvest_alt",4.57571428571429
"2269",15,"rep_17","L1","harvest_alt",0.01
"2270",16,"rep_17","L1","harvest_alt",4.90183673469388
"2271",17,"rep_17","L1","harvest_alt",0.01
"2272",18,"rep_17","L1","harvest_alt",0.499183673469388
"2273",19,"rep_17","L1","harvest_alt",1.64061224489796
"2274",20,"rep_17","L1","harvest_alt",2.45591836734694
"2275",21,"rep_17","L1","harvest_alt",0.988367346938776
"2276",22,"rep_17","L1","harvest_alt",3.76040816326531
"2277",23,"rep_17","L1","harvest_alt",0.01
"2278",24,"rep_17","L1","harvest_alt",0.01
"2279",25,"rep_17","L1","harvest_alt",3.76040816326531
"2280",26,"rep_17","L1","harvest_alt",0.01
"2281",27,"rep_17","L1","harvest_alt",1.64061224489796
"2282",28,"rep_17","L1","harvest_alt",0.01
"2283",29,"rep_17","L1","harvest_alt",3.10816326530612
"2284",30,"rep_17","L1","harvest_alt",0.01
"2285",31,"rep_17","L1","harvest_alt",0.01
"2286",32,"rep_17","L1","harvest_alt",0.01
"2287",33,"rep_17","L1","harvest_alt",0.01
"2288",34,"rep_17","L1","harvest_alt",0.01
"2289",35,"rep_17","L1","harvest_alt",0.01
"2290",36,"rep_17","L1","harvest_alt",0.01
"2291",37,"rep_17","L1","harvest_alt",0.01
"2292",38,"rep_17","L1","harvest_alt",0.01
"2293",39,"rep_17","L1","harvest_alt",0.01
"2294",40,"rep_17","L1","harvest_alt",0.01
"2295",41,"rep_17","L1","harvest_alt",0.01
"2296",42,"rep_17","L1","harvest_alt",0.01
"2297",43,"rep_17","L1","harvest_alt",0.499183673469388
"2298",44,"rep_17","L1","harvest_alt",0.499183673469388
"2299",45,"rep_17","L1","harvest_alt",5.39102040816327
"2300",46,"rep_17","L1","harvest_alt",1.80367346938776
"2301",47,"rep_17","L1","harvest_alt",0.173061224489796
"2302",48,"rep_17","L1","harvest_alt",4.57571428571429
"2303",49,"rep_17","L1","harvest_alt",6.69551020408163
"2304",1,"rep_18","L1","harvest_alt",6.36938775510204
"2305",2,"rep_18","L1","harvest_alt",0.01
"2306",3,"rep_18","L1","harvest_alt",5.39102040816327
"2307",4,"rep_18","L1","harvest_alt",0.01
"2308",5,"rep_18","L1","harvest_alt",0.01
"2309",6,"rep_18","L1","harvest_alt",0.01
"2310",7,"rep_18","L1","harvest_alt",0.01
"2311",8,"rep_18","L1","harvest_alt",0.01
"2312",9,"rep_18","L1","harvest_alt",7.02163265306122
"2313",10,"rep_18","L1","harvest_alt",0.01
"2314",11,"rep_18","L1","harvest_alt",1.64061224489796
"2315",12,"rep_18","L1","harvest_alt",0.01
"2316",13,"rep_18","L1","harvest_alt",0.01
"2317",14,"rep_18","L1","harvest_alt",0.01
"2318",15,"rep_18","L1","harvest_alt",0.01
"2319",16,"rep_18","L1","harvest_alt",0.01
"2320",17,"rep_18","L1","harvest_alt",5.71714285714286
"2321",18,"rep_18","L1","harvest_alt",0.01
"2322",19,"rep_18","L1","harvest_alt",0.01
"2323",20,"rep_18","L1","harvest_alt",0.01
"2324",21,"rep_18","L1","harvest_alt",3.76040816326531
"2325",22,"rep_18","L1","harvest_alt",0.01
"2326",23,"rep_18","L1","harvest_alt",0.01
"2327",24,"rep_18","L1","harvest_alt",0.01
"2328",25,"rep_18","L1","harvest_alt",0.01
"2329",26,"rep_18","L1","harvest_alt",2.45591836734694
"2330",27,"rep_18","L1","harvest_alt",0.01
"2331",28,"rep_18","L1","harvest_alt",0.01
"2332",29,"rep_18","L1","harvest_alt",0.01
"2333",30,"rep_18","L1","harvest_alt",0.01
"2334",31,"rep_18","L1","harvest_alt",0.01
"2335",32,"rep_18","L1","harvest_alt",0.01
"2336",33,"rep_18","L1","harvest_alt",0.01
"2337",34,"rep_18","L1","harvest_alt",0.988367346938776
"2338",35,"rep_18","L1","harvest_alt",5.39102040816327
"2339",36,"rep_18","L1","harvest_alt",0.01
"2340",37,"rep_18","L1","harvest_alt",0.01
"2341",38,"rep_18","L1","harvest_alt",0.988367346938776
"2342",39,"rep_18","L1","harvest_alt",0.01
"2343",40,"rep_18","L1","harvest_alt",0.988367346938776
"2344",41,"rep_18","L1","harvest_alt",4.24959183673469
"2345",42,"rep_18","L1","harvest_alt",0.01
"2346",43,"rep_18","L1","harvest_alt",8
"2347",44,"rep_18","L1","harvest_alt",0.01
"2348",45,"rep_18","L1","harvest_alt",1.15142857142857
"2349",46,"rep_18","L1","harvest_alt",0.173061224489796
"2350",47,"rep_18","L1","harvest_alt",2.61897959183673
"2351",48,"rep_18","L1","harvest_alt",1.47755102040816
"2352",49,"rep_18","L1","harvest_alt",5.55408163265306
"2353",1,"rep_19","L1","harvest_alt",6.36938775510204
"2354",2,"rep_19","L1","harvest_alt",0.01
"2355",3,"rep_19","L1","harvest_alt",0.01
"2356",4,"rep_19","L1","harvest_alt",0.01
"2357",5,"rep_19","L1","harvest_alt",0.01
"2358",6,"rep_19","L1","harvest_alt",3.76040816326531
"2359",7,"rep_19","L1","harvest_alt",0.01
"2360",8,"rep_19","L1","harvest_alt",0.988367346938776
"2361",9,"rep_19","L1","harvest_alt",0.01
"2362",10,"rep_19","L1","harvest_alt",0.01
"2363",11,"rep_19","L1","harvest_alt",0.988367346938776
"2364",12,"rep_19","L1","harvest_alt",3.10816326530612
"2365",13,"rep_19","L1","harvest_alt",0.499183673469388
"2366",14,"rep_19","L1","harvest_alt",3.76040816326531
"2367",15,"rep_19","L1","harvest_alt",0.01
"2368",16,"rep_19","L1","harvest_alt",0.499183673469388
"2369",17,"rep_19","L1","harvest_alt",0.499183673469388
"2370",18,"rep_19","L1","harvest_alt",0.01
"2371",19,"rep_19","L1","harvest_alt",6.04326530612245
"2372",20,"rep_19","L1","harvest_alt",0.01
"2373",21,"rep_19","L1","harvest_alt",0.01
"2374",22,"rep_19","L1","harvest_alt",4.24959183673469
"2375",23,"rep_19","L1","harvest_alt",0.01
"2376",24,"rep_19","L1","harvest_alt",0.01
"2377",25,"rep_19","L1","harvest_alt",2.45591836734694
"2378",26,"rep_19","L1","harvest_alt",0.01
"2379",27,"rep_19","L1","harvest_alt",0.01
"2380",28,"rep_19","L1","harvest_alt",1.64061224489796
"2381",29,"rep_19","L1","harvest_alt",7.02163265306122
"2382",30,"rep_19","L1","harvest_alt",0.01
"2383",31,"rep_19","L1","harvest_alt",0.01
"2384",32,"rep_19","L1","harvest_alt",0.988367346938776
"2385",33,"rep_19","L1","harvest_alt",0.01
"2386",34,"rep_19","L1","harvest_alt",3.76040816326531
"2387",35,"rep_19","L1","harvest_alt",0.01
"2388",36,"rep_19","L1","harvest_alt",3.10816326530612
"2389",37,"rep_19","L1","harvest_alt",0.01
"2390",38,"rep_19","L1","harvest_alt",5.39102040816327
"2391",39,"rep_19","L1","harvest_alt",0.01
"2392",40,"rep_19","L1","harvest_alt",0.01
"2393",41,"rep_19","L1","harvest_alt",0.01
"2394",42,"rep_19","L1","harvest_alt",0.01
"2395",43,"rep_19","L1","harvest_alt",4.0865306122449
"2396",44,"rep_19","L1","harvest_alt",0.01
"2397",45,"rep_19","L1","harvest_alt",0.01
"2398",46,"rep_19","L1","harvest_alt",0.01
"2399",47,"rep_19","L1","harvest_alt",0.01
"2400",48,"rep_19","L1","harvest_alt",1.47755102040816
"2401",49,"rep_19","L1","harvest_alt",8
"2402",1,"rep_20","L1","harvest_alt",6.36938775510204
"2403",2,"rep_20","L1","harvest_alt",0.01
"2404",3,"rep_20","L1","harvest_alt",0.01
"2405",4,"rep_20","L1","harvest_alt",6.04326530612245
"2406",5,"rep_20","L1","harvest_alt",0.01
"2407",6,"rep_20","L1","harvest_alt",0.01
"2408",7,"rep_20","L1","harvest_alt",0.01
"2409",8,"rep_20","L1","harvest_alt",0.01
"2410",9,"rep_20","L1","harvest_alt",0.01
"2411",10,"rep_20","L1","harvest_alt",0.01
"2412",11,"rep_20","L1","harvest_alt",0.01
"2413",12,"rep_20","L1","harvest_alt",0.01
"2414",13,"rep_20","L1","harvest_alt",0.01
"2415",14,"rep_20","L1","harvest_alt",0.01
"2416",15,"rep_20","L1","harvest_alt",6.04326530612245
"2417",16,"rep_20","L1","harvest_alt",0.01
"2418",17,"rep_20","L1","harvest_alt",0.01
"2419",18,"rep_20","L1","harvest_alt",0.01
"2420",19,"rep_20","L1","harvest_alt",0.499183673469388
"2421",20,"rep_20","L1","harvest_alt",0.988367346938776
"2422",21,"rep_20","L1","harvest_alt",2.45591836734694
"2423",22,"rep_20","L1","harvest_alt",0.01
"2424",23,"rep_20","L1","harvest_alt",0.499183673469388
"2425",24,"rep_20","L1","harvest_alt",4.24959183673469
"2426",25,"rep_20","L1","harvest_alt",0.01
"2427",26,"rep_20","L1","harvest_alt",0.01
"2428",27,"rep_20","L1","harvest_alt",0.01
"2429",28,"rep_20","L1","harvest_alt",0.01
"2430",29,"rep_20","L1","harvest_alt",0.01
"2431",30,"rep_20","L1","harvest_alt",0.01
"2432",31,"rep_20","L1","harvest_alt",0.01
"2433",32,"rep_20","L1","harvest_alt",0.01
"2434",33,"rep_20","L1","harvest_alt",3.76040816326531
"2435",34,"rep_20","L1","harvest_alt",1.64061224489796
"2436",35,"rep_20","L1","harvest_alt",4.24959183673469
"2437",36,"rep_20","L1","harvest_alt",0.01
"2438",37,"rep_20","L1","harvest_alt",0.01
"2439",38,"rep_20","L1","harvest_alt",0.01
"2440",39,"rep_20","L1","harvest_alt",0.01
"2441",40,"rep_20","L1","harvest_alt",0.499183673469388
"2442",41,"rep_20","L1","harvest_alt",3.10816326530612
"2443",42,"rep_20","L1","harvest_alt",0.01
"2444",43,"rep_20","L1","harvest_alt",0.01
"2445",44,"rep_20","L1","harvest_alt",0.01
"2446",45,"rep_20","L1","harvest_alt",0.01
"2447",46,"rep_20","L1","harvest_alt",0.01
"2448",47,"rep_20","L1","harvest_alt",0.173061224489796
"2449",48,"rep_20","L1","harvest_alt",2.94510204081633
"2450",49,"rep_20","L1","harvest_alt",8
"2451",1,"rep_16","L2","harvest_alt",6.36938775510204
"2452",2,"rep_16","L2","harvest_alt",0.01
"2453",3,"rep_16","L2","harvest_alt",0.01
"2454",4,"rep_16","L2","harvest_alt",4.24959183673469
"2455",5,"rep_16","L2","harvest_alt",0.01
"2456",6,"rep_16","L2","harvest_alt",0.01
"2457",7,"rep_16","L2","harvest_alt",0.01
"2458",8,"rep_16","L2","harvest_alt",0.01
"2459",9,"rep_16","L2","harvest_alt",0.499183673469388
"2460",10,"rep_16","L2","harvest_alt",4.90183673469388
"2461",11,"rep_16","L2","harvest_alt",0.01
"2462",12,"rep_16","L2","harvest_alt",5.71714285714286
"2463",13,"rep_16","L2","harvest_alt",0.01
"2464",14,"rep_16","L2","harvest_alt",0.01
"2465",15,"rep_16","L2","harvest_alt",4.24959183673469
"2466",16,"rep_16","L2","harvest_alt",0.01
"2467",17,"rep_16","L2","harvest_alt",0.01
"2468",18,"rep_16","L2","harvest_alt",0.01
"2469",19,"rep_16","L2","harvest_alt",3.76040816326531
"2470",20,"rep_16","L2","harvest_alt",0.01
"2471",21,"rep_16","L2","harvest_alt",1.64061224489796
"2472",22,"rep_16","L2","harvest_alt",0.01
"2473",23,"rep_16","L2","harvest_alt",0.01
"2474",24,"rep_16","L2","harvest_alt",0.01
"2475",25,"rep_16","L2","harvest_alt",5.71714285714286
"2476",26,"rep_16","L2","harvest_alt",0.01
"2477",27,"rep_16","L2","harvest_alt",0.01
"2478",28,"rep_16","L2","harvest_alt",5.71714285714286
"2479",29,"rep_16","L2","harvest_alt",0.01
"2480",30,"rep_16","L2","harvest_alt",3.10816326530612
"2481",31,"rep_16","L2","harvest_alt",0.01
"2482",32,"rep_16","L2","harvest_alt",0.01
"2483",33,"rep_16","L2","harvest_alt",0.988367346938776
"2484",34,"rep_16","L2","harvest_alt",0.499183673469388
"2485",35,"rep_16","L2","harvest_alt",0.01
"2486",36,"rep_16","L2","harvest_alt",0.01
"2487",37,"rep_16","L2","harvest_alt",0.499183673469388
"2488",38,"rep_16","L2","harvest_alt",3.76040816326531
"2489",39,"rep_16","L2","harvest_alt",0.01
"2490",40,"rep_16","L2","harvest_alt",0.499183673469388
"2491",41,"rep_16","L2","harvest_alt",0.01
"2492",42,"rep_16","L2","harvest_alt",0.01
"2493",43,"rep_16","L2","harvest_alt",6.53244897959184
"2494",44,"rep_16","L2","harvest_alt",0.01
"2495",45,"rep_16","L2","harvest_alt",0.01
"2496",46,"rep_16","L2","harvest_alt",0.01
"2497",47,"rep_16","L2","harvest_alt",0.662244897959184
"2498",48,"rep_16","L2","harvest_alt",1.15142857142857
"2499",49,"rep_16","L2","harvest_alt",8
"2500",1,"rep_17","L2","harvest_alt",6.36938775510204
"2501",2,"rep_17","L2","harvest_alt",0.01
"2502",3,"rep_17","L2","harvest_alt",0.01
"2503",4,"rep_17","L2","harvest_alt",0.01
"2504",5,"rep_17","L2","harvest_alt",0.01
"2505",6,"rep_17","L2","harvest_alt",0.988367346938776
"2506",7,"rep_17","L2","harvest_alt",0.499183673469388
"2507",8,"rep_17","L2","harvest_alt",4.90183673469388
"2508",9,"rep_17","L2","harvest_alt",0.988367346938776
"2509",10,"rep_17","L2","harvest_alt",1.64061224489796
"2510",11,"rep_17","L2","harvest_alt",0.988367346938776
"2511",12,"rep_17","L2","harvest_alt",4.90183673469388
"2512",13,"rep_17","L2","harvest_alt",0.01
"2513",14,"rep_17","L2","harvest_alt",4.57571428571429
"2514",15,"rep_17","L2","harvest_alt",0.01
"2515",16,"rep_17","L2","harvest_alt",4.90183673469388
"2516",17,"rep_17","L2","harvest_alt",0.01
"2517",18,"rep_17","L2","harvest_alt",0.499183673469388
"2518",19,"rep_17","L2","harvest_alt",1.64061224489796
"2519",20,"rep_17","L2","harvest_alt",2.45591836734694
"2520",21,"rep_17","L2","harvest_alt",0.988367346938776
"2521",22,"rep_17","L2","harvest_alt",3.76040816326531
"2522",23,"rep_17","L2","harvest_alt",0.01
"2523",24,"rep_17","L2","harvest_alt",0.01
"2524",25,"rep_17","L2","harvest_alt",3.76040816326531
"2525",26,"rep_17","L2","harvest_alt",0.01
"2526",27,"rep_17","L2","harvest_alt",1.64061224489796
"2527",28,"rep_17","L2","harvest_alt",0.01
"2528",29,"rep_17","L2","harvest_alt",3.10816326530612
"2529",30,"rep_17","L2","harvest_alt",0.01
"2530",31,"rep_17","L2","harvest_alt",0.01
"2531",32,"rep_17","L2","harvest_alt",0.01
"2532",33,"rep_17","L2","harvest_alt",0.01
"2533",34,"rep_17","L2","harvest_alt",0.01
"2534",35,"rep_17","L2","harvest_alt",0.01
"2535",36,"rep_17","L2","harvest_alt",0.01
"2536",37,"rep_17","L2","harvest_alt",0.01
"2537",38,"rep_17","L2","harvest_alt",0.01
"2538",39,"rep_17","L2","harvest_alt",0.01
"2539",40,"rep_17","L2","harvest_alt",0.01
"2540",41,"rep_17","L2","harvest_alt",0.01
"2541",42,"rep_17","L2","harvest_alt",0.01
"2542",43,"rep_17","L2","harvest_alt",0.499183673469388
"2543",44,"rep_17","L2","harvest_alt",0.499183673469388
"2544",45,"rep_17","L2","harvest_alt",5.39102040816327
"2545",46,"rep_17","L2","harvest_alt",1.80367346938776
"2546",47,"rep_17","L2","harvest_alt",0.173061224489796
"2547",48,"rep_17","L2","harvest_alt",4.57571428571429
"2548",49,"rep_17","L2","harvest_alt",6.69551020408163
"2549",1,"rep_18","L2","harvest_alt",6.36938775510204
"2550",2,"rep_18","L2","harvest_alt",0.01
"2551",3,"rep_18","L2","harvest_alt",5.39102040816327
"2552",4,"rep_18","L2","harvest_alt",0.01
"2553",5,"rep_18","L2","harvest_alt",0.01
"2554",6,"rep_18","L2","harvest_alt",0.01
"2555",7,"rep_18","L2","harvest_alt",0.01
"2556",8,"rep_18","L2","harvest_alt",0.01
"2557",9,"rep_18","L2","harvest_alt",7.02163265306122
"2558",10,"rep_18","L2","harvest_alt",0.01
"2559",11,"rep_18","L2","harvest_alt",1.64061224489796
"2560",12,"rep_18","L2","harvest_alt",0.01
"2561",13,"rep_18","L2","harvest_alt",0.01
"2562",14,"rep_18","L2","harvest_alt",0.01
"2563",15,"rep_18","L2","harvest_alt",0.01
"2564",16,"rep_18","L2","harvest_alt",0.01
"2565",17,"rep_18","L2","harvest_alt",5.71714285714286
"2566",18,"rep_18","L2","harvest_alt",0.01
"2567",19,"rep_18","L2","harvest_alt",0.01
"2568",20,"rep_18","L2","harvest_alt",0.01
"2569",21,"rep_18","L2","harvest_alt",3.76040816326531
"2570",22,"rep_18","L2","harvest_alt",0.01
"2571",23,"rep_18","L2","harvest_alt",0.01
"2572",24,"rep_18","L2","harvest_alt",0.01
"2573",25,"rep_18","L2","harvest_alt",0.01
"2574",26,"rep_18","L2","harvest_alt",2.45591836734694
"2575",27,"rep_18","L2","harvest_alt",0.01
"2576",28,"rep_18","L2","harvest_alt",0.01
"2577",29,"rep_18","L2","harvest_alt",0.01
"2578",30,"rep_18","L2","harvest_alt",0.01
"2579",31,"rep_18","L2","harvest_alt",0.01
"2580",32,"rep_18","L2","harvest_alt",0.01
"2581",33,"rep_18","L2","harvest_alt",0.01
"2582",34,"rep_18","L2","harvest_alt",0.988367346938776
"2583",35,"rep_18","L2","harvest_alt",5.39102040816327
"2584",36,"rep_18","L2","harvest_alt",0.01
"2585",37,"rep_18","L2","harvest_alt",0.01
"2586",38,"rep_18","L2","harvest_alt",0.988367346938776
"2587",39,"rep_18","L2","harvest_alt",0.01
"2588",40,"rep_18","L2","harvest_alt",0.988367346938776
"2589",41,"rep_18","L2","harvest_alt",4.24959183673469
"2590",42,"rep_18","L2","harvest_alt",0.01
"2591",43,"rep_18","L2","harvest_alt",8
"2592",44,"rep_18","L2","harvest_alt",0.01
"2593",45,"rep_18","L2","harvest_alt",1.15142857142857
"2594",46,"rep_18","L2","harvest_alt",0.173061224489796
"2595",47,"rep_18","L2","harvest_alt",2.61897959183673
"2596",48,"rep_18","L2","harvest_alt",1.47755102040816
"2597",49,"rep_18","L2","harvest_alt",5.55408163265306
"2598",1,"rep_19","L2","harvest_alt",6.36938775510204
"2599",2,"rep_19","L2","harvest_alt",0.01
"2600",3,"rep_19","L2","harvest_alt",0.01
"2601",4,"rep_19","L2","harvest_alt",0.01
"2602",5,"rep_19","L2","harvest_alt",0.01
"2603",6,"rep_19","L2","harvest_alt",3.76040816326531
"2604",7,"rep_19","L2","harvest_alt",0.01
"2605",8,"rep_19","L2","harvest_alt",0.988367346938776
"2606",9,"rep_19","L2","harvest_alt",0.01
"2607",10,"rep_19","L2","harvest_alt",0.01
"2608",11,"rep_19","L2","harvest_alt",0.988367346938776
"2609",12,"rep_19","L2","harvest_alt",3.10816326530612
"2610",13,"rep_19","L2","harvest_alt",0.499183673469388
"2611",14,"rep_19","L2","harvest_alt",3.76040816326531
"2612",15,"rep_19","L2","harvest_alt",0.01
"2613",16,"rep_19","L2","harvest_alt",0.499183673469388
"2614",17,"rep_19","L2","harvest_alt",0.499183673469388
"2615",18,"rep_19","L2","harvest_alt",0.01
"2616",19,"rep_19","L2","harvest_alt",6.04326530612245
"2617",20,"rep_19","L2","harvest_alt",0.01
"2618",21,"rep_19","L2","harvest_alt",0.01
