"","penalty_fn","reps","variable","value","penalty_fraction","statistic","timeseries"
"362","L2",21,"stock.autocorrelation",-0.0136478814090226,0.0526315789473684,"variance","stock"
"363","fixed",21,"stock.autocorrelation",-0.109955471421035,0.0526315789473684,"variance","stock"
"364","L1",22,"stock.autocorrelation",0.028986759776116,0.0526315789473684,"variance","stock"
"365","L2",22,"stock.autocorrelation",-0.0891058994600043,0.0526315789473684,"variance","stock"
"366","fixed",22,"stock.autocorrelation",-0.0983403899561072,0.0526315789473684,"variance","stock"
"367","L1",23,"stock.autocorrelation",-0.0368062131363112,0.0526315789473684,"variance","stock"
"368","L2",23,"stock.autocorrelation",-0.0336240164863296,0.0526315789473684,"variance","stock"
"369","fixed",23,"stock.autocorrelation",-0.082796461261579,0.0526315789473684,"variance","stock"
"370","L1",24,"stock.autocorrelation",0.0215034130140254,0.0526315789473684,"variance","stock"
"371","L2",24,"stock.autocorrelation",-0.148674035839883,0.0526315789473684,"variance","stock"
"372","fixed",24,"stock.autocorrelation",0.14887243282031,0.0526315789473684,"variance","stock"
"373","L1",25,"stock.autocorrelation",0.117676598836867,0.0526315789473684,"variance","stock"
"374","L2",25,"stock.autocorrelation",-0.131382344324743,0.0526315789473684,"variance","stock"
"375","fixed",25,"stock.autocorrelation",-0.0994186527785636,0.0526315789473684,"variance","stock"
"376","L1",26,"stock.autocorrelation",-0.141051499274829,0.0526315789473684,"variance","stock"
"377","L2",26,"stock.autocorrelation",-0.02488427524278,0.0526315789473684,"variance","stock"
"378","fixed",26,"stock.autocorrelation",0.0041972828226579,0.0526315789473684,"variance","stock"
"379","L1",27,"stock.autocorrelation",0.046246099028836,0.0526315789473684,"variance","stock"
"380","L2",27,"stock.autocorrelation",0.185107068307607,0.0526315789473684,"variance","stock"
"381","fixed",27,"stock.autocorrelation",-0.110477201256663,0.0526315789473684,"variance","stock"
"382","L1",28,"stock.autocorrelation",-0.0697405654380411,0.0526315789473684,"variance","stock"
"383","L2",28,"stock.autocorrelation",0.0251060540291097,0.0526315789473684,"variance","stock"
"384","fixed",28,"stock.autocorrelation",-0.0730946513333588,0.0526315789473684,"variance","stock"
"385","L1",29,"stock.autocorrelation",0.0214855742628835,0.0526315789473684,"variance","stock"
"386","L2",29,"stock.autocorrelation",-0.195239611397718,0.0526315789473684,"variance","stock"
"387","fixed",29,"stock.autocorrelation",0.0204069267256103,0.0526315789473684,"variance","stock"
"388","L1",30,"stock.autocorrelation",-0.245311967778894,0.0526315789473684,"variance","stock"
"389","L2",30,"stock.autocorrelation",0.0202868464330264,0.0526315789473684,"variance","stock"
"390","fixed",30,"stock.autocorrelation",0.0652420485045132,0.0526315789473684,"variance","stock"
"391","L1",31,"stock.autocorrelation",-0.0844925316490615,0.0526315789473684,"variance","stock"
"392","L2",31,"stock.autocorrelation",-0.154155496511847,0.0526315789473684,"variance","stock"
"393","fixed",31,"stock.autocorrelation",-0.0629947478358793,0.0526315789473684,"variance","stock"
"394","L1",32,"stock.autocorrelation",-0.336351088043755,0.0526315789473684,"variance","stock"
"395","L2",32,"stock.autocorrelation",0.0572743020917681,0.0526315789473684,"variance","stock"
"396","fixed",32,"stock.autocorrelation",-0.250059519112975,0.0526315789473684,"variance","stock"
"397","L1",33,"stock.autocorrelation",-0.0924647122812744,0.0526315789473684,"variance","stock"
"398","L2",33,"stock.autocorrelation",-0.062077617414028,0.0526315789473684,"variance","stock"
"399","fixed",33,"stock.autocorrelation",-0.197283914490619,0.0526315789473684,"variance","stock"
"400","L1",34,"stock.autocorrelation",0.0656764495698755,0.0526315789473684,"variance","stock"
"401","L2",34,"stock.autocorrelation",0.0508741604928768,0.0526315789473684,"variance","stock"
"402","fixed",34,"stock.autocorrelation",-0.129066079146941,0.0526315789473684,"variance","stock"
"403","L1",35,"stock.autocorrelation",0.00584312818544991,0.0526315789473684,"variance","stock"
"404","L2",35,"stock.autocorrelation",-0.224326286813681,0.0526315789473684,"variance","stock"
"405","fixed",35,"stock.autocorrelation",0.111103466978517,0.0526315789473684,"variance","stock"
"406","L1",36,"stock.autocorrelation",-0.199019126098294,0.0526315789473684,"variance","stock"
"407","L2",36,"stock.autocorrelation",-0.232627478978831,0.0526315789473684,"variance","stock"
"408","fixed",36,"stock.autocorrelation",-0.0341482584016422,0.0526315789473684,"variance","stock"
"409","L1",37,"stock.autocorrelation",-0.0758202059191087,0.0526315789473684,"variance","stock"
"410","L2",37,"stock.autocorrelation",-0.220321500327936,0.0526315789473684,"variance","stock"
"411","fixed",37,"stock.autocorrelation",0.206344019438955,0.0526315789473684,"variance","stock"
"412","L1",38,"stock.autocorrelation",0.0140518364243732,0.0526315789473684,"variance","stock"
"413","L2",38,"stock.autocorrelation",0.168981976609574,0.0526315789473684,"variance","stock"
"414","fixed",38,"stock.autocorrelation",-0.0129513631381763,0.0526315789473684,"variance","stock"
"415","L1",39,"stock.autocorrelation",-0.266270763200136,0.0526315789473684,"variance","stock"
"416","L2",39,"stock.autocorrelation",0.122914009411475,0.0526315789473684,"variance","stock"
"417","fixed",39,"stock.autocorrelation",-0.0555900832638178,0.0526315789473684,"variance","stock"
"418","L1",40,"stock.autocorrelation",-0.175263252406156,0.0526315789473684,"variance","stock"
"419","L2",40,"stock.autocorrelation",0.0169113045586695,0.0526315789473684,"variance","stock"
"420","fixed",40,"stock.autocorrelation",-0.0129109797641548,0.0526315789473684,"variance","stock"
"421","L1",41,"stock.autocorrelation",-0.183772694038223,0.0526315789473684,"variance","stock"
"422","L2",41,"stock.autocorrelation",0.0636227990696945,0.0526315789473684,"variance","stock"
"423","fixed",41,"stock.autocorrelation",-0.0959024730648334,0.0526315789473684,"variance","stock"
"424","L1",42,"stock.autocorrelation",-0.228290080398334,0.0526315789473684,"variance","stock"
"425","L2",42,"stock.autocorrelation",-0.140061286174871,0.0526315789473684,"variance","stock"
"426","fixed",42,"stock.autocorrelation",-0.205881078895708,0.0526315789473684,"variance","stock"
"427","L1",43,"stock.autocorrelation",-0.27013225196984,0.0526315789473684,"variance","stock"
"428","L2",43,"stock.autocorrelation",-0.127005697047176,0.0526315789473684,"variance","stock"
"429","fixed",43,"stock.autocorrelation",-0.151303621597688,0.0526315789473684,"variance","stock"
"430","L1",44,"stock.autocorrelation",0.00531564602474035,0.0526315789473684,"variance","stock"
"431","L2",44,"stock.autocorrelation",-0.117618990484839,0.0526315789473684,"variance","stock"
"432","fixed",44,"stock.autocorrelation",-0.0138575245712577,0.0526315789473684,"variance","stock"
"433","L1",45,"stock.autocorrelation",-0.19708445686202,0.0526315789473684,"variance","stock"
"434","L2",45,"stock.autocorrelation",-0.00108562602300858,0.0526315789473684,"variance","stock"
"435","fixed",45,"stock.autocorrelation",-0.301088074895354,0.0526315789473684,"variance","stock"
"436","L1",46,"stock.autocorrelation",-0.137741532112966,0.0526315789473684,"variance","stock"
"437","L2",46,"stock.autocorrelation",-0.198370179324341,0.0526315789473684,"variance","stock"
"438","fixed",46,"stock.autocorrelation",-0.0236149254427123,0.0526315789473684,"variance","stock"
"439","L1",47,"stock.autocorrelation",-0.0947971125195853,0.0526315789473684,"variance","stock"
"440","L2",47,"stock.autocorrelation",-0.0250433526727123,0.0526315789473684,"variance","stock"
"441","fixed",47,"stock.autocorrelation",-0.209505781549883,0.0526315789473684,"variance","stock"
"442","L1",48,"stock.autocorrelation",-0.23159723998476,0.0526315789473684,"variance","stock"
"443","L2",48,"stock.autocorrelation",-0.249082571583174,0.0526315789473684,"variance","stock"
"444","fixed",48,"stock.autocorrelation",0.0363015199394587,0.0526315789473684,"variance","stock"
"445","L1",49,"stock.autocorrelation",-0.150910452669093,0.0526315789473684,"variance","stock"
"446","L2",49,"stock.autocorrelation",-0.0919602618375165,0.0526315789473684,"variance","stock"
"447","fixed",49,"stock.autocorrelation",-0.106448261656898,0.0526315789473684,"variance","stock"
"448","L1",50,"stock.autocorrelation",0.0622883805385993,0.0526315789473684,"variance","stock"
"449","L2",50,"stock.autocorrelation",-0.119162600304473,0.0526315789473684,"variance","stock"
"450","fixed",50,"stock.autocorrelation",-0.165799843781999,0.0526315789473684,"variance","stock"
"451","L1",1,"harvest.variance",6.6465633629628,0.0526315789473684,"autocor","stock"
"452","L2",1,"harvest.variance",4.84590435772376,0.0526315789473684,"autocor","stock"
"453","fixed",1,"harvest.variance",6.54629691093623,0.0526315789473684,"autocor","stock"
"454","L1",2,"harvest.variance",7.16237207950635,0.0526315789473684,"autocor","stock"
"455","L2",2,"harvest.variance",6.43887765832219,0.0526315789473684,"autocor","stock"
"456","fixed",2,"harvest.variance",7.98805903680484,0.0526315789473684,"autocor","stock"
"457","L1",3,"harvest.variance",4.21971378855302,0.0526315789473684,"autocor","stock"
"458","L2",3,"harvest.variance",4.49450820710669,0.0526315789473684,"autocor","stock"
"459","fixed",3,"harvest.variance",6.91879258850479,0.0526315789473684,"autocor","stock"
"460","L1",4,"harvest.variance",4.4650464942239,0.0526315789473684,"autocor","stock"
"461","L2",4,"harvest.variance",4.84970984940485,0.0526315789473684,"autocor","stock"
"462","fixed",4,"harvest.variance",6.44316173732436,0.0526315789473684,"autocor","stock"
"463","L1",5,"harvest.variance",6.804543242399,0.0526315789473684,"autocor","stock"
"464","L2",5,"harvest.variance",6.26404336088034,0.0526315789473684,"autocor","stock"
"465","fixed",5,"harvest.variance",5.95870000865867,0.0526315789473684,"autocor","stock"
"466","L1",6,"harvest.variance",4.42026508296982,0.0526315789473684,"autocor","stock"
"467","L2",6,"harvest.variance",5.92109259069686,0.0526315789473684,"autocor","stock"
"468","fixed",6,"harvest.variance",5.68861737642211,0.0526315789473684,"autocor","stock"
"469","L1",7,"harvest.variance",4.40478039676451,0.0526315789473684,"autocor","stock"
"470","L2",7,"harvest.variance",5.73796476468138,0.0526315789473684,"autocor","stock"
"471","fixed",7,"harvest.variance",6.54345122109209,0.0526315789473684,"autocor","stock"
"472","L1",8,"harvest.variance",4.34123424658585,0.0526315789473684,"autocor","stock"
"473","L2",8,"harvest.variance",6.14630133442206,0.0526315789473684,"autocor","stock"
"474","fixed",8,"harvest.variance",6.21996227218922,0.0526315789473684,"autocor","stock"
"475","L1",9,"harvest.variance",3.24047885431509,0.0526315789473684,"autocor","stock"
"476","L2",9,"harvest.variance",6.01093591003749,0.0526315789473684,"autocor","stock"
"477","fixed",9,"harvest.variance",7.67762829698152,0.0526315789473684,"autocor","stock"
"478","L1",10,"harvest.variance",6.06200157127513,0.0526315789473684,"autocor","stock"
"479","L2",10,"harvest.variance",5.83889458339727,0.0526315789473684,"autocor","stock"
"480","fixed",10,"harvest.variance",8.12745834367259,0.0526315789473684,"autocor","stock"
"481","L1",11,"harvest.variance",5.04117218823297,0.0526315789473684,"autocor","stock"
"482","L2",11,"harvest.variance",5.48390942195138,0.0526315789473684,"autocor","stock"
"483","fixed",11,"harvest.variance",6.76639847552555,0.0526315789473684,"autocor","stock"
"484","L1",12,"harvest.variance",4.34597046581468,0.0526315789473684,"autocor","stock"
"485","L2",12,"harvest.variance",5.37623471842872,0.0526315789473684,"autocor","stock"
"486","fixed",12,"harvest.variance",5.32040577785572,0.0526315789473684,"autocor","stock"
"487","L1",13,"harvest.variance",6.4938722018238,0.0526315789473684,"autocor","stock"
"488","L2",13,"harvest.variance",6.45969204706372,0.0526315789473684,"autocor","stock"
"489","fixed",13,"harvest.variance",7.44778027751595,0.0526315789473684,"autocor","stock"
"490","L1",14,"harvest.variance",6.2632604568272,0.0526315789473684,"autocor","stock"
"491","L2",14,"harvest.variance",6.02207915682062,0.0526315789473684,"autocor","stock"
"492","fixed",14,"harvest.variance",8.22915188791951,0.0526315789473684,"autocor","stock"
"493","L1",15,"harvest.variance",5.98686003408667,0.0526315789473684,"autocor","stock"
"494","L2",15,"harvest.variance",8.40658307985708,0.0526315789473684,"autocor","stock"
"495","fixed",15,"harvest.variance",4.77296292104167,0.0526315789473684,"autocor","stock"
"496","L1",16,"harvest.variance",7.85380728029988,0.0526315789473684,"autocor","stock"
"497","L2",16,"harvest.variance",7.72926423463908,0.0526315789473684,"autocor","stock"
"498","fixed",16,"harvest.variance",6.49424841612048,0.0526315789473684,"autocor","stock"
"499","L1",17,"harvest.variance",4.97285873035358,0.0526315789473684,"autocor","stock"
"500","L2",17,"harvest.variance",5.90941865056227,0.0526315789473684,"autocor","stock"
"501","fixed",17,"harvest.variance",7.90783335222166,0.0526315789473684,"autocor","stock"
"502","L1",18,"harvest.variance",5.39902344406936,0.0526315789473684,"autocor","stock"
"503","L2",18,"harvest.variance",4.48340533155045,0.0526315789473684,"autocor","stock"
"504","fixed",18,"harvest.variance",4.60329193713146,0.0526315789473684,"autocor","stock"
"505","L1",19,"harvest.variance",6.11444081753217,0.0526315789473684,"autocor","stock"
"506","L2",19,"harvest.variance",6.39244663144742,0.0526315789473684,"autocor","stock"
"507","fixed",19,"harvest.variance",6.66980624301278,0.0526315789473684,"autocor","stock"
"508","L1",20,"harvest.variance",5.85768638242837,0.0526315789473684,"autocor","stock"
"509","L2",20,"harvest.variance",4.45054866996208,0.0526315789473684,"autocor","stock"
"510","fixed",20,"harvest.variance",5.80759243297749,0.0526315789473684,"autocor","stock"
"511","L1",21,"harvest.variance",5.73156701988207,0.0526315789473684,"autocor","stock"
"512","L2",21,"harvest.variance",4.53161199182358,0.0526315789473684,"autocor","stock"
"513","fixed",21,"harvest.variance",9.08806383951862,0.0526315789473684,"autocor","stock"
"514","L1",22,"harvest.variance",4.86056130241785,0.0526315789473684,"autocor","stock"
"515","L2",22,"harvest.variance",8.30456078596638,0.0526315789473684,"autocor","stock"
"516","fixed",22,"harvest.variance",5.72072546263618,0.0526315789473684,"autocor","stock"
"517","L1",23,"harvest.variance",5.16232089820031,0.0526315789473684,"autocor","stock"
"518","L2",23,"harvest.variance",8.8384833977071,0.0526315789473684,"autocor","stock"
"519","fixed",23,"harvest.variance",7.36049085424933,0.0526315789473684,"autocor","stock"
"520","L1",24,"harvest.variance",4.93418327012867,0.0526315789473684,"autocor","stock"
"521","L2",24,"harvest.variance",6.19095410070365,0.0526315789473684,"autocor","stock"
"522","fixed",24,"harvest.variance",5.35315682621276,0.0526315789473684,"autocor","stock"
"523","L1",25,"harvest.variance",3.3720585785528,0.0526315789473684,"autocor","stock"
"524","L2",25,"harvest.variance",6.39755319757119,0.0526315789473684,"autocor","stock"
"525","fixed",25,"harvest.variance",5.22257123249085,0.0526315789473684,"autocor","stock"
"526","L1",26,"harvest.variance",8.58764347870405,0.0526315789473684,"autocor","stock"
"527","L2",26,"harvest.variance",6.38293723711611,0.0526315789473684,"autocor","stock"
"528","fixed",26,"harvest.variance",6.58590248569675,0.0526315789473684,"autocor","stock"
"529","L1",27,"harvest.variance",5.51377581040794,0.0526315789473684,"autocor","stock"
"530","L2",27,"harvest.variance",4.92292390133497,0.0526315789473684,"autocor","stock"
"531","fixed",27,"harvest.variance",6.26619459556325,0.0526315789473684,"autocor","stock"
"532","L1",28,"harvest.variance",6.27805471623666,0.0526315789473684,"autocor","stock"
"533","L2",28,"harvest.variance",4.19740890462307,0.0526315789473684,"autocor","stock"
"534","fixed",28,"harvest.variance",6.27756159177097,0.0526315789473684,"autocor","stock"
"535","L1",29,"harvest.variance",5.08719853953397,0.0526315789473684,"autocor","stock"
"536","L2",29,"harvest.variance",6.1241509295469,0.0526315789473684,"autocor","stock"
"537","fixed",29,"harvest.variance",4.53548412667967,0.0526315789473684,"autocor","stock"
"538","L1",30,"harvest.variance",5.33111002038624,0.0526315789473684,"autocor","stock"
"539","L2",30,"harvest.variance",4.56770710888007,0.0526315789473684,"autocor","stock"
"540","fixed",30,"harvest.variance",5.00098241292006,0.0526315789473684,"autocor","stock"
"541","L1",31,"harvest.variance",5.15128668000175,0.0526315789473684,"autocor","stock"
"542","L2",31,"harvest.variance",6.10130545649839,0.0526315789473684,"autocor","stock"
"543","fixed",31,"harvest.variance",6.16871121857121,0.0526315789473684,"autocor","stock"
"544","L1",32,"harvest.variance",6.96789442162257,0.0526315789473684,"autocor","stock"
